"","Date","CMC_Index"
"718",2025-03-15,0.0238725725288958
"719",2025-03-16,-0.0393605197382272
"720",2025-03-17,0.023733182465399
"721",2025-03-18,0.000356504884774705
"722",2025-03-19,0.0404895553678053
"723",2025-03-20,-0.0301322658950217
"724",2025-03-21,-0.00285975982409767
"725",2025-03-22,-3.55513656968287e-06
"726",2025-03-23,0.0115211510567343
"727",2025-03-24,0.0287672993148891
"728",2025-03-25,0.0103809470740373
"729",2025-03-26,-0.0180061625937469
"730",2025-03-27,-0.00257464762684538
